id,default_code,description,name,is_storable,tracking,categ_id:id
product_template_kmc_66m,KMC-66M,MIL-SPEC Standard electret mobile microphone with 12 keypad (8-pin mod. plug),MIL-SPEC Standard electret mobile microphone with 12 keypad (8-pin mod. plug),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kmc_70m,KMC-70M,"MIL-SPEC, IP54/55/67/68* Speaker Mic with Active Noise Reduction </p><p>Note: IP68 is avaialble only when used with NX-5000 series portable</p><p>[Intrinsically Safe Option]","MIL-SPEC, IP54/55/67/68* Speaker Mic with Active Noise Reduction ",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kmc_72w,KMC-72W,"MIL-SPEC, IP54/55/67 Noise-cancelling Speaker Mic</p><p>[Intrinsically Safe Option]","MIL-SPEC, IP54/55/67 Noise-cancelling Speaker Mic",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kmc_9c,KMC-9C,Control Station Desktop Microphone (8-pin mod. plug)</p><p>Note: NOT compatible with TDMA operations,Control Station Desktop Microphone (8-pin mod. plug),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_29n,KNB-29N,"1500 mAh, NiMH battery - requires KSC-43K charger","1500 mAh, NiMH battery - requires KSC-43K charger",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_45l,KNB-45L,"2000 mAh, Li-ion battery - requires KSC-35K/SK charger","2000 mAh, Li-ion battery - requires KSC-35K/SK charger",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_55lam,KNB-55LAM,"1480 mAh, Li-ion battery, IP67, battery only","1480 mAh, Li-ion battery, IP67, battery only",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_56n,KNB-56N,"1400 mAh, Ni-MH battery, IP67, battery only","1400 mAh, Ni-MH battery, IP67, battery only",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_57lam,KNB-57LAM,"2000 mAh, Li-ion battery, IP67, battery only, best for conventional mode operation","2000 mAh, Li-ion battery, IP67, battery only, best for conventional mode operation",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_69l,KNB-69L,"2550 mAh, Li-ion battery - requires KSC-35K/SK charger","2550 mAh, Li-ion battery - requires KSC-35K/SK charger",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_78lm,KNB-78LM,"2860 mAh, Li-ion battery, IP67, battery only, best for trunked mode operation","2860 mAh, Li-ion battery, IP67, battery only, best for trunked mode operation",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_79lcm,KNB-79LCM,"CSA US Intrinsically Safe Battery Li-ion 2860mAh, IP67, battery only</p><p>[Intrinsically Safe Option]","CSA US Intrinsically Safe Battery Li-ion 2860mAh, IP67, battery only",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_82lcm,KNB-82LCM,"CSA US Intrinsically Safe Battery Li-ion 1900mAh, battery only</p><p>[Intrinsically Safe Option]","CSA US Intrinsically Safe Battery Li-ion 1900mAh, battery only",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_84la,KNB-84LA,"1900 mAh, Li-ion battery (IEC 60529 - IP67) - requires KSC-35K/SK charger","1900 mAh, Li-ion battery (IEC 60529 - IP67) - requires KSC-35K/SK charger",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_l11m,KNB-L11M,Li-ion 3900mAh (High Capacity)</p><p>Note: The KNB-L11 battery requires NX-5x00 firmware 5.12 or newer,Li-ion 3900mAh (High Capacity),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_l1m,KNB-L1M,Li-ion 2000mAh (Compact Slim),Li-ion 2000mAh (Compact Slim),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_l2m,KNB-L2M,Li-ion 2600mAh (Standard),Li-ion 2600mAh (Standard),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_ls5cu,KNB-LS5CU,"CSA US Intrinsically Safe Battery Li-ion 2000mAh</p><p>Note:</p><p>Due to the I.S. circuitry on the KNB-LS5CU, the cells may lose charge during storage.   To prevent loss of capacity during storage, charge the battery</p><p>for 10 minutes at least every 4 months with the KSC-32, KSC-Y32K, KSC-52BK, KSC-326K, KSC-326AK or KSC-526K. [Intrinsically Safe Option]",CSA US Intrinsically Safe Battery Li-ion 2000mAh,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_knb_ls7m,KNB-LS7M,"CSA US Intrinsically Safe Battery Li-ion 3800mAh</p><p>Note:</p><p>Due to the I.S. circuitry on the KNB-LS7M, the cells may lose charge during storage.   To prevent loss of capacity during storage, charge the battery</p><p>for 10 minutes at least every 4 months with the KSC-32, KSC-Y32K, KSC-52BK, KSC-326K, KSC-326AK or KSC-526K. [Intrinsically Safe Option]",CSA US Intrinsically Safe Battery Li-ion 3800mAh,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_115,KPG-115,Encryption Key Loader Interface Cable for Motorola KVL-3000/3000 Plus/4000,Encryption Key Loader Interface Cable for Motorola KVL-3000/3000 Plus/4000,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_115aut,KPG-115AUT,KVL-4000 Radio Authentication Cable</p><p>Note: Only capable for P25 Radio Authentication. Not available for Encryption Key Loading.,KVL-4000 Radio Authentication Cable,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_22um,KPG-22UM,USB Programming interface cable,USB Programming interface cable,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_36xm,KPG-36XM,Full Speed USB Programming interface cable</p><p>Note: This cable with USB mode may used for SD Card Direct Access.,Full Speed USB Programming interface cable,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_46xm,KPG-46XM,Full Speed USB Programming interface cable</p><p>Note: This cable with USB mode may be used for SD Card Direct Access.,Full Speed USB Programming interface cable,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_93,KPG-93,Encryption Key Loader Interface Cable for Motorola KVL-3000/3000 Plus/4000,Encryption Key Loader Interface Cable for Motorola KVL-3000/3000 Plus/4000,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_93aut,KPG-93AUT,KVL-4000 Radio Authentication Cable</p><p>Note: Only capable for P25 Radio Authentication. Not available for Encryption Key Loading.,KVL-4000 Radio Authentication Cable,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_ae1k,KPG-AE1K,AES/DES Encryption Software Key Loader for KWD-AE31K</p><p>Authentication by KPT-300LMC is required</p><p>Note: KPG-AE1 is a U.S. DOC/BIS Export Controlled Item (ECCN 5D002A).,AES/DES Encryption Software Key Loader for KWD-AE31K,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_cln_14p,KPG-CLN-14P,"Portable-to-Portable Cloning Cable (14P:14P), 1m","Portable-to-Portable Cloning Cable (14P:14P), 1m",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_cln_rj45,KPG-CLN-RJ45,"Mobile-to-Mobile Cloning Cable (RJ45:RJ45), 3m","Mobile-to-Mobile Cloning Cable (RJ45:RJ45), 3m",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_d1nk,KPG-D1NK,License Key for KPG-D1NK</p><p>Programming Software for NX-5000 Portable/Mobile (Windows® Vista/7/8/8.1/10)  </p><p>Note: Requires KPT-300LMC for authentication,License Key for KPG-D1NK,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_d3nk,KPG-D3NK,License Key for KPG-D3NK</p><p>Programming Software for NX-3000 Portable/Mobile</p><p>Note: Requires KPT-300LMC for authentication,License Key for KPG-D3NK,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_d6nk,KPG-D6NK,License Key for KPG-D6NK</p><p>Programming Software for NX-1000 series portable/mobile</p><p>Note: Requires KPT-300LMC for authentication,License Key for KPG-D6NK,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_d7k,KPG-D7K,Repeater Programming Software,Repeater Programming Software,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpg_de1k,KPG-DE1K,DES Encryption Software Key Loader for KWD-AE31K</p><p>Authentication by KPT-300LMC is required</p><p>,DES Encryption Software Key Loader for KWD-AE31K,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kps_15,KPS-15,"DC Switching Power Supply (117/230 VAC; 23A max. continuous, 25A peak)","DC Switching Power Supply (117/230 VAC; 23A max. continuous, 25A peak)",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kpt_300lmc,KPT-300LMC,License Management Client (downloadable from MyTools website),License Management Client (downloadable from MyTools website),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_22m,KRA-22M,VHF low-profile helical antenna 148-162 MHz,VHF low-profile helical antenna 148-162 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_22m2,KRA-22M2,VHF low-profile helical antenna 162-174 MHz,VHF low-profile helical antenna 162-174 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_22m3,KRA-22M3,VHF low-profile helical antenna 136-150 MHz,VHF low-profile helical antenna 136-150 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_23m,KRA-23M,UHF low-profile helical antenna 450-490 MHz,UHF low-profile helical antenna 450-490 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_23m2,KRA-23M2,UHF low-profile helical antenna 470-520 MHz,UHF low-profile helical antenna 470-520 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_23m3,KRA-23M3,UHF low-profile helical antenna 403-430 MHz,UHF low-profile helical antenna 403-430 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_25,KRA-25,High gain VHF helically loaded whip antenna 148-162 MHz,High gain VHF helically loaded whip antenna 148-162 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_26m,KRA-26M,VHF helical antenna 146-162 MHz,VHF helical antenna 146-162 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_26m2,KRA-26M2,VHF helical antenna 162-174 MHz,VHF helical antenna 162-174 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_26m3,KRA-26M3,VHF helical antenna 136-150 MHz,VHF helical antenna 136-150 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_27m,KRA-27M,UHF whip antenna 440-490 MHz,UHF whip antenna 440-490 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_27m2,KRA-27M2,UHF whip antenna 470-520 MHz,UHF whip antenna 470-520 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_27m3,KRA-27M3,UHF whip antenna 400-450 MHz,UHF whip antenna 400-450 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_28,KRA-28,Broad-band VHF helically loaded whip antenna 140-170 MHz,Broad-band VHF helically loaded whip antenna 140-170 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_29,KRA-29,Broad Band UHF Whip Antenna 380-430 MHz,Broad Band UHF Whip Antenna 380-430 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_32k,KRA-32K,700/800 MHz Whip Antenna,700/800 MHz Whip Antenna,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_36,KRA-36,700/800 MHz Stubby Antenna,700/800 MHz Stubby Antenna,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_38k,KRA-38K,800/900 MHz Whip Antenna,800/900 MHz Whip Antenna,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_39,KRA-39,900 MHz Stubby Antenna,900 MHz Stubby Antenna,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_40gm,KRA-40GM,GPS Antenna,GPS Antenna,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_41m,KRA-41M,VHF stubby antenna 148-162 MHz,VHF stubby antenna 148-162 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_41m2,KRA-41M2,VHF stubby antenna 162-174 MHz,VHF stubby antenna 162-174 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_41m3,KRA-41M3,VHF stubby antenna 136-150 MHz,VHF stubby antenna 136-150 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_42m,KRA-42M,UHF stubby antenna 440-490 MHz,UHF stubby antenna 440-490 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_42m2,KRA-42M2,UHF stubby antenna 470-520 MHz,UHF stubby antenna 470-520 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kra_42m3,KRA-42M3,UHF stubby antenna 403-430 MHz,UHF stubby antenna 403-430 MHz,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_krk_14hm,KRK-14HM,Control Head Interface Kit for KCH-19M,Control Head Interface Kit for KCH-19M,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_krk_15bm,KRK-15BM,Control Head Remote Kit</p><p>Note: For mid power mobiles (NX-5700/5700B/5800/5800B/5900/5900B) only.,Control Head Remote Kit,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_krk_18hm,KRK-18HM,Interface Kit for a Control Head,Interface Kit for a Control Head,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_krk_19bm,KRK-19BM,Interface Kit for an RF Deck,Interface Kit for an RF Deck,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_25lsk,KSC-25LSK,100~240 volt rapid rate single unit charger for </p><p>KNB-40LC(V)/55L/57L/68LC/78LM/79LCM Li-ion Battery,100~240 volt rapid rate single unit charger for ,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_25sk,KSC-25SK,110 volt Rapid rate single unit charger for </p><p>KNB-26N/40LC(V)/55L/56N/57L/68LC/78LM/79LCM,110 volt Rapid rate single unit charger for ,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_35sk,KSC-35SK,110~220 volt Fast rate single unit charger for KNB-45L/69L,110~220 volt Fast rate single unit charger for KNB-45L/69L,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_43k,KSC-43K,110~220 volt Fast rate single unit charger for KNB-29N/45L/69L,110~220 volt Fast rate single unit charger for KNB-29N/45L/69L,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_526k,KSC-526K,"Rapid rate 6-unit charger CEC Compliant</p><p>Note: Requires charging pocket KSC-52PBW and/or KSC-52PCW, and/or KSC-52PAW",Rapid rate 6-unit charger CEC Compliant,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_52ak,KSC-52AK,Rapid rate single unit charger for the new KNB-L11 high capacity battery,Rapid rate single unit charger for the new KNB-L11 high capacity battery,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_52bk,KSC-52BK,Rapid rate single unit charger for KNB-L1/KNB-L2/KNB-L3/KNB-LS5/KNB-LS7/KNB-33L/PB-45L/KNB-47L/KNB-48L/KNB-72LC/KNB-70LEX/KNB-41NC/KNB-50NC/KNB-54N,Rapid rate single unit charger for KNB-L1/KNB-L2/KNB-L3/KNB-LS5/KNB-LS7/KNB-33L/PB-45L/KNB-47L/KNB-48L/KNB-72LC/KNB-70LEX/KNB-41NC/KNB-50NC/KNB-54N,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_52paw,KSC-52PAW,Charging pocket for KSC-526K and/or to convert the pocket style of a KSC-52 Single unit charger compatible with the KNB-L11 battery ,Charging pocket for KSC-526K and/or to convert the pocket style of a KSC-52 Single unit charger compatible with the KNB-L11 battery ,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_52pbw,KSC-52PBW,"Charging pocket for KSC-526K and/or to convert the pocket style of a KSC-52 Single unit charger compatible with the KNB-L1, L2, L3, LS5 and LS7 batteries, and NX-205/305 and NX-210 series","Charging pocket for KSC-526K and/or to convert the pocket style of a KSC-52 Single unit charger compatible with the KNB-L1, L2, L3, LS5 and LS7 batteries, and NX-205/305 and NX-210 series",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_ksc_52pcw,KSC-52PCW,Charging pocket for KSC-526K compatible with NX-3000 series,Charging pocket for KSC-526K compatible with NX-3000 series,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kvc_22,KVC-22,110~220 volt Fast rate DC vehicular charger adapter for KSC-35SK charger</p><p>(charger not included),110~220 volt Fast rate DC vehicular charger adapter for KSC-35SK charger,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kvc_23a,KVC-23A,"Rapid rate DC vehicular charger for TK-5x10/5x20, NX-5x00/x00/x10/x20, TK-x180, TK-x170, & TK-x360 portables with Lithium Ion /Lithium Polymer/NiMH packs only</p><p>Note: Compatible with KNB-L11 battery </p><p>","Rapid rate DC vehicular charger for TK-5x10/5x20, NX-5x00/x00/x10/x20, TK-x180, TK-x170, & TK-x360 portables with Lithium Ion /Lithium Polymer/NiMH packs only",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kvc_4,KVC-4,Vehicular charger adapter for the KSC-16/18/20/24/25SK chargers</p><p>(chargers not included) *KSC-25LSK is not compatible with KVC-4.,Vehicular charger adapter for the KSC-16/18/20/24/25SK chargers,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_1200cak,KWD-1200CAK,License Key for NXDN Conventional Upgrade,License Key for NXDN Conventional Upgrade,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_1201cd,KWD-1201CD,License Key for NXDN Conventional Conversion,License Key for NXDN Conventional Conversion,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_1202tdk,KWD-1202TDK,License Key for NXDN Type-D Trunking,License Key for NXDN Type-D Trunking,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_1300cak,KWD-1300CAK,License Key for DMR Tier2 Conventional Upgrade,License Key for DMR Tier2 Conventional Upgrade,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_1301cn,KWD-1301CN,License Key for DMR Conventional Conversion,License Key for DMR Conventional Conversion,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_1500ee,KWD-1500EE,License key for DMR ARC4 Enhanced Encryption</p><p>Note: ARC4 Enhanced Encryption is avaialble only in DMR mode.,License key for DMR ARC4 Enhanced Encryption,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_1501rc,KWD-1501RC,License Key for Remote Control by Subscriber Unit</p><p>Note: </p><p>- This license may be used by Administrator due to Stun/Revive/Kill.</p><p>- The license is only required for transmition of Remote Control commands.</p><p>- PC command for Remote Control does NOT require the license. ,License Key for Remote Control by Subscriber Unit,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3000ch,KWD-3000CH,License Key for 1000 Channel Expansion,License Key for 1000 Channel Expansion,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3001fp,KWD-3001FP,License Key for Front Panel Programming,License Key for Front Panel Programming,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3002bt,KWD-3002BT,License Key for Bluetooth Data (Required for Data Communication)</p><p>Note: Voice Communication for Bluetooth Head Set does NOT require KWD-3002BT. You can pair with any Bluetooth audio device without this option.,License Key for Bluetooth Data (Required for Data Communication),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3301cv,KWD-3301CV,License Key for DMR Tier 2 Conventional,License Key for DMR Tier 2 Conventional,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3302tr,KWD-3302TR,License Key for DMR Tier 3 Trunking,License Key for DMR Tier 3 Trunking,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3501tr,KWD-3501TR,License Key for Digital Trunking (Includes NXDN Type-C and Type-C Gen2),License Key for Digital Trunking (Includes NXDN Type-C and Type-C Gen2),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3502ee,KWD-3502EE,License Key for DMR ARC4 Enhanced Encryption,License Key for DMR ARC4 Enhanced Encryption,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3503ae,KWD-3503AE,License Key for AES/DES Encryption</p><p>Note: </p><p>1. Factory Installation only. Must order L-5054.</p><p>2. Requires KPG-AE1/DE1 software key loader to encrypt. </p><p>3. KWD-3503AE is an U.S. DOC/BIS Export Controlled Item (ECCN 5A002A.1) Please see descriptions at the bottom.,License Key for AES/DES Encryption,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3504rc,KWD-3504RC,License Key for Remote Control by Subscriber Unit</p><p>Note: </p><p>- This license may be used by Administrator due to Stun/Revive/Kill.</p><p>- The license is only required for transmition of Remote Control commands.</p><p>- PC command for Remote Control does NOT require the license. ,License Key for Remote Control by Subscriber Unit,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_3505de,KWD-3505DE,License Key for DES Encryption</p><p>Note: </p><p>Requires KPG-AE1/DE1 software key loader to load encryption keys,License Key for DES Encryption,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5000ch,KWD-5000CH,License Key for 4000 Channel Expansion,License Key for 4000 Channel Expansion,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5001fp,KWD-5001FP,License Key for Front Panel Programming,License Key for Front Panel Programming,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5002sd,KWD-5002SD,License Key for microSD Memory Card Slot Activation,License Key for microSD Memory Card Slot Activation,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5003bt,KWD-5003BT,License Key for Bluetooth Data (Required for Data Communication)</p><p>Note: Voice Communication for Bluetooth Head Set does NOT require KWD-5003BT.</p><p>You can pair with any Bluetooth audio device without this option.,License Key for Bluetooth Data (Required for Data Communication),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5004mr,KWD-5004MR,License Key for Multiple RF Decks Receiver</p><p>Note: Required ONLY for the radios with S/N: B5900000 or earlier.,License Key for Multiple RF Decks Receiver,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5007rc,KWD-5007RC,License Key for Remote Control by Subscriber Units</p><p>Note: </p><p>- P25 Mode is NOT available.</p><p>- This license may be used by Administrator due to Stun/Revive/Kill.</p><p>- The license is required for only Transmitting of Remote Control.</p><p>- PC command for Remote Control does NOT require the license. ,License Key for Remote Control by Subscriber Units,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5100cv,KWD-5100CV,License Key for P25 Conventional,License Key for P25 Conventional,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5101tr,KWD-5101TR,License Key for P25 Phase 1 Trunking (requires KWD-5100CV)</p><p>Note: Required for Link Layer Authentication,License Key for P25 Phase 1 Trunking (requires KWD-5100CV),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5102tr,KWD-5102TR,License Key for P25 Phase 2 Trunking (requires KWD-5100CV & KWD-5101TR)</p><p>,License Key for P25 Phase 2 Trunking (requires KWD-5100CV & KWD-5101TR),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5103rk,KWD-5103RK,License Key for P25 OTAR (requires KWD-5106DT for a Trunking Operation)</p><p>,License Key for P25 OTAR (requires KWD-5106DT for a Trunking Operation),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5105vt,KWD-5105VT,License Key for P25 Conventional Voting Scan,License Key for P25 Conventional Voting Scan,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5106dt,KWD-5106DT,License Key for P25 Trunking OTAR / GPS / OTAP</p><p>Note: Conventional (OTAR/GPS/OTAP) does NOT require KWD-5106DT.,License Key for P25 Trunking OTAR / GPS / OTAP,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5107ee,KWD-5107EE,License Key for P25 ARC4 Enhanced Encryption,License Key for P25 ARC4 Enhanced Encryption,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5201tr,KWD-5201TR,License Key for NXDN Type-C Trunking,License Key for NXDN Type-C Trunking,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5300cv,KWD-5300CV,License Key for DMR Tier 2 Conventional,License Key for DMR Tier 2 Conventional,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5301tr,KWD-5301TR,License Key for DMR Tier 3 Trunking (requires KWD-5300CV),License Key for DMR Tier 3 Trunking (requires KWD-5300CV),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_5500ee,KWD-5500EE,License Key for DMR ARC4 Enhanced Encryption,License Key for DMR ARC4 Enhanced Encryption,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_ae30k,KWD-AE30K,"AES FIPS140-2 Level 1 & DES Encryption Module (Multi-Key)</p><p>Order a Labor Code L-5003 if installation is required. (Eligible for warranty of IP67/68 immersion / Intrinsically Safe Option must be installed by Kenwood. If you order only a Module and perform Dealer Installation, IP67/68 Warranty Claim will not be eligible.) </p><p>KWD-AE30K requires: a Motorola KVL3000 Plus/4000 key loader device.</p><p>KWD-AE30K is an U.S. DOC/BIS Export Controlled Item (ECCN 5A002A.1).</p><p>Note:  Required for Link Layer Authentication</p><p>[Intrinsically Safe Option]- Must be Kenwood installed for I.S.",AES FIPS140-2 Level 1 & DES Encryption Module (Multi-Key),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_ae31k,KWD-AE31K,"AES & DES Encryption Module (Multi-Key)</p><p>Order a Labor Code L-5004 if installation is required. (Eligible for warranty of IP67/68 immersion / Intrinsically Safe Option must be installed by Kenwood. If you order only a Module and perform Dealer Installation, IP67/68 Warranty Claim will not be eligible.) </p><p>Note: Requires KPG-AE1/DE1 software key loader or Motorola KVL3000 Plus/4000 key loader device. KWD-AE31K is an U.S. DOC/BIS Export Controlled Item (ECCN 5A002A.1)</p><p>Note:  Required for Link Layer Authentication</p><p>[Intrinsically Safe Option]- Must be Kenwood installed for I.S.",AES & DES Encryption Module (Multi-Key),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
